window_index,start_ps,end_ps,toggled_bits,toggle_events
0,0,80000,789599,394584
1,80000,160000,5521,2206
2,160000,240000,7199,2239
3,240000,320000,10427,2549
4,320000,400000,7801,2337
5,400000,480000,10032,2450
6,480000,560000,12338,2418
7,560000,640000,12284,2536
8,640000,720000,10487,2513
9,720000,800000,14573,2769
10,800000,880000,15847,3435
11,880000,960000,12501,2551
12,960000,1040000,18987,3471
13,1040000,1120000,19866,3768
14,1120000,1200000,16155,3483
15,1200000,1280000,12162,2294
16,1280000,1360000,19973,3970
17,1360000,1440000,22334,4215
18,1440000,1520000,15948,3361
19,1520000,1600000,12948,2485
20,1600000,1680000,22431,4002
21,1680000,1760000,20481,3891
22,1760000,1840000,16339,3443
23,1840000,1920000,14058,2733
24,1920000,2000000,19800,3995
25,2000000,2080000,19464,3624
26,2080000,2160000,16053,3364
27,2160000,2240000,16006,3081
28,2240000,2320000,22905,4001
29,2320000,2400000,18038,3610
30,2400000,2480000,15637,3129
31,2480000,2560000,17570,3305
32,2560000,2640000,19910,4005
33,2640000,2720000,17768,3590
34,2720000,2800000,15090,3022
35,2800000,2880000,18306,3437
36,2880000,2960000,22266,4113
37,2960000,3040000,16498,3573
38,3040000,3120000,13031,2584
39,3120000,3200000,19342,3775
40,3200000,3280000,21135,4155
41,3280000,3360000,17056,3559
42,3360000,3440000,12519,2364
43,3440000,3520000,21441,3982
44,3520000,3600000,23433,4301
45,3600000,3680000,16375,3483
46,3680000,3760000,12344,2294
47,3760000,3840000,19639,3971
48,3840000,3920000,21480,4222
49,3920000,4000000,16220,3361
50,4000000,4080000,13437,2485
51,4080000,4160000,22108,4005
52,4160000,4240000,20016,3880
53,4240000,4320000,16492,3443
54,4320000,4400000,14367,2733
55,4400000,4480000,19638,3989
56,4480000,4560000,18515,3620
57,4560000,4640000,16275,3364
58,4640000,4720000,16988,3081
59,4720000,4800000,22320,4012
60,4800000,4880000,18284,3623
61,4880000,4960000,15876,3129
62,4960000,5040000,17645,3305
63,5040000,5120000,20818,4006
64,5120000,5200000,18382,3593
65,5200000,5280000,15473,3022
66,5280000,5360000,18747,3437
67,5360000,5440000,22894,4114
68,5440000,5520000,16579,3568
69,5520000,5600000,13001,2584
70,5600000,5680000,18773,3776
71,5680000,5760000,21319,4155
72,5760000,5840000,17149,3556
73,5840000,5920000,12607,2364
74,5920000,6000000,21589,3981
75,6000000,6080000,24176,4313
76,6080000,6160000,16407,3482
77,6160000,6240000,12528,2294
78,6240000,6320000,20145,3970
79,6320000,6400000,22278,4215
80,6400000,6480000,16178,3361
81,6480000,6560000,13322,2485
82,6560000,6640000,22227,4002
83,6640000,6720000,20601,3885
84,6720000,6800000,16508,3443
85,6800000,6880000,14121,2733
86,6880000,6960000,19285,3992
87,6960000,7040000,19211,3621
88,7040000,7120000,16305,3364
89,7120000,7200000,17073,3081
90,7200000,7280000,22915,4001
91,7280000,7360000,17978,3610
92,7360000,7440000,16109,3129
93,7440000,7520000,18054,3305
94,7520000,7600000,20398,4005
95,7600000,7680000,17993,3596
96,7680000,7760000,15370,3022
97,7760000,7840000,18616,3437
98,7840000,7920000,23219,4107
99,7920000,8000000,17018,3573
100,8000000,8080000,13480,2584
101,8080000,8160000,19952,3775
102,8160000,8240000,21671,4161
103,8240000,8320000,17433,3559
104,8320000,8400000,12959,2364
105,8400000,8480000,21761,3982
106,8480000,8560000,23563,4307
107,8560000,8640000,16840,3483
108,8640000,8720000,12824,2294
109,8720000,8800000,20333,3971
110,8800000,8880000,22571,4222
111,8880000,8960000,16368,3361
112,8960000,9040000,13406,2485
113,9040000,9120000,22443,3999
114,9120000,9200000,20229,3880
115,9200000,9280000,16417,3443
116,9280000,9360000,14042,2733
117,9360000,9440000,19812,3989
118,9440000,9520000,19112,3620
119,9520000,9600000,16171,3364
120,9600000,9680000,16576,3081
121,9680000,9760000,22636,4006
122,9760000,9840000,18159,3617
123,9840000,9920000,15101,3129
124,9920000,10000000,16810,3305
125,10000000,10080000,20402,4006
126,10080000,10160000,17837,3593
127,10160000,10240000,14346,3022
128,10240000,10320000,17656,3437
129,10320000,10400000,22471,4108
130,10400000,10480000,16558,3568
131,10480000,10560000,12587,2584
132,10560000,10640000,18830,3776
133,10640000,10720000,22196,4149
134,10720000,10800000,16880,3556
135,10800000,10880000,12474,2364
136,10880000,10960000,21252,3981
137,10960000,11040000,24226,4307
138,11040000,11120000,16217,3482
139,11120000,11200000,12079,2294
140,11200000,11280000,20069,3970
141,11280000,11360000,22771,4215
142,11360000,11440000,15734,3361
143,11440000,11520000,12635,2485
144,11520000,11600000,21698,4002
145,11600000,11680000,20164,3885
146,11680000,11760000,15887,3443
147,11760000,11840000,13807,2733
148,11840000,11920000,20009,3992
149,11920000,12000000,19718,3627
150,12000000,12080000,15647,3364
151,12080000,12160000,15923,3081
152,12160000,12240000,23182,4007
153,12240000,12320000,18346,3610
154,12320000,12400000,15002,3129
155,12400000,12480000,17215,3305
156,12480000,12560000,20969,4011
157,12560000,12640000,17921,3590
158,12640000,12720000,14703,3022
159,12720000,12800000,18031,3437
160,12800000,12880000,22888,4119
161,12880000,12960000,16829,3573
162,12960000,13040000,12752,2584
163,13040000,13120000,19181,3775
164,13120000,13200000,21634,4158
165,13200000,13280000,16950,3562
166,13280000,13360000,12554,2364
167,13360000,13440000,21473,3982
168,13440000,13520000,23958,4301
169,13520000,13600000,16343,3483
170,13600000,13680000,12484,2294
171,13680000,13760000,20440,3971
172,13760000,13840000,22786,4222
173,13840000,13920000,16205,3361
174,13920000,14000000,13512,2485
175,14000000,14080000,22266,3999
176,14080000,14160000,20086,3880
177,14160000,14240000,16358,3443
178,14240000,14320000,14344,2733
179,14320000,14400000,20399,3989
180,14400000,14480000,19242,3620
181,14480000,14560000,15730,3364
182,14560000,14640000,16623,3081
183,14640000,14720000,22754,4006
184,14720000,14800000,18266,3623
185,14800000,14880000,15256,3129
186,14880000,14960000,17152,3305
187,14960000,15040000,21238,4006
188,15040000,15120000,18133,3593
189,15120000,15200000,14541,3022
190,15200000,15280000,17722,3437
191,15280000,15360000,22883,4114
192,15360000,15440000,16650,3568
193,15440000,15520000,12653,2584
194,15520000,15600000,18903,3776
195,15600000,15680000,21458,4149
196,15680000,15760000,16851,3556
197,15760000,15840000,12535,2364
198,15840000,15920000,21054,3981
199,15920000,16000000,24083,4307
200,16000000,16080000,16139,3482
201,16080000,16160000,12316,2294
202,16160000,16240000,20050,3970
203,16240000,16320000,22302,4221
204,16320000,16400000,15939,3361
205,16400000,16480000,13355,2485
206,16480000,16560000,22368,4002
207,16560000,16640000,20452,3885
208,16640000,16720000,16304,3443
209,16720000,16800000,14124,2733
210,16800000,16880000,19884,3992
211,16880000,16960000,19298,3621
212,16960000,17040000,16046,3364
213,17040000,17120000,16758,3081
214,17120000,17200000,22876,4007
215,17200000,17280000,18209,3610
216,17280000,17360000,15392,3129
217,17360000,17440000,17596,3305
218,17440000,17520000,20733,4005
219,17520000,17600000,17987,3590
220,17600000,17680000,14922,3022
221,17680000,17760000,18419,3437
222,17760000,17840000,22623,4107
223,17840000,17920000,16941,3573
224,17920000,18000000,13015,2584
225,18000000,18080000,19596,3775
226,18080000,18160000,21772,4155
227,18160000,18240000,17270,3559
228,18240000,18320000,12986,2364
229,18320000,18400000,22171,3988
230,18400000,18480000,24263,4301
231,18480000,18560000,16585,3483
232,18560000,18640000,12675,2294
233,18640000,18720000,20235,3971
234,18720000,18800000,22644,4228
235,18800000,18880000,16031,3361
236,18880000,18960000,13504,2485
237,18960000,19040000,22382,3999
238,19040000,19120000,20536,3886
239,19120000,19200000,16309,3443
240,19200000,19280000,14358,2733
241,19280000,19360000,20302,3989
242,19360000,19440000,19242,3620
243,19440000,19520000,16133,3364
244,19520000,19600000,17058,3081
245,19600000,19680000,22634,4006
246,19680000,19760000,18317,3617
247,19760000,19840000,14980,3129
248,19840000,19920000,16307,3305
249,19920000,20000000,20848,4015
250,20000000,20080000,17906,3596
251,20080000,20160000,14351,3022
252,20160000,20240000,17388,3437
253,20240000,20320000,23073,4108
254,20320000,20400000,16338,3568
255,20400000,20480000,12616,2584
256,20480000,20560000,18959,3776
257,20560000,20640000,21388,4149
258,20640000,20720000,17030,3556
259,20720000,20800000,12363,2364
260,20800000,20880000,21366,3981
261,20880000,20960000,23741,4313
262,20960000,21040000,16105,3482
263,21040000,21120000,12128,2294
264,21120000,21200000,20257,3970
265,21200000,21280000,22526,4221
266,21280000,21360000,15798,3361
267,21360000,21440000,12956,2485
268,21440000,21520000,22417,4002
269,21520000,21600000,20448,3885
270,21600000,21680000,16078,3443
271,21680000,21760000,14041,2733
272,21760000,21840000,20045,3992
273,21840000,21920000,19356,3621
274,21920000,22000000,15926,3364
275,22000000,22080000,15719,3081
276,22080000,22160000,22926,4001
277,22160000,22240000,18149,3610
278,22240000,22320000,15227,3129
279,22320000,22400000,16997,3305
280,22400000,22480000,20162,4005
281,22480000,22560000,17753,3590
282,22560000,22640000,14582,3022
283,22640000,22720000,17580,3437
284,22720000,22800000,22315,4107
285,22800000,22880000,16275,3573
286,22880000,22960000,12831,2584
287,22960000,23040000,18888,3775
288,23040000,23120000,21423,4155
289,23120000,23200000,16891,3559
290,23200000,23280000,12173,2364
291,23280000,23360000,21022,3982
292,23360000,23440000,23689,4301
293,23440000,23520000,16144,3483
294,23520000,23600000,12013,2294
295,23600000,23680000,19841,3971
296,23680000,23760000,22782,4228
297,23760000,23840000,16103,3361
298,23840000,23920000,13172,2485
299,23920000,24000000,22030,3999
300,24000000,24080000,20108,3880
301,24080000,24160000,16335,3443
302,24160000,24240000,14182,2733
303,24240000,24320000,20005,3989
304,24320000,24400000,18980,3620
305,24400000,24480000,15950,3364
306,24480000,24560000,16211,3081
307,24560000,24640000,22587,4006
308,24640000,24720000,18209,3617
309,24720000,24800000,15495,3129
310,24800000,24880000,17116,3305
311,24880000,24960000,20691,4006
312,24960000,25040000,18246,3593
313,25040000,25120000,15012,3022
314,25120000,25200000,18277,3437
315,25200000,25280000,22166,4108
316,25280000,25360000,16811,3568
317,25360000,25440000,12661,2584
318,25440000,25520000,19184,3776
319,25520000,25600000,22154,4149
320,25600000,25680000,17018,3556
321,25680000,25760000,12377,2364
322,25760000,25840000,21167,3981
323,25840000,25920000,24181,4307
324,25920000,26000000,16096,3482
325,26000000,26080000,12093,2294
326,26080000,26160000,20238,3970
327,26160000,26240000,23096,4215
328,26240000,26320000,15952,3361
329,26320000,26400000,13149,2485
330,26400000,26480000,22116,4002
331,26480000,26560000,20025,3885
332,26560000,26640000,16255,3443
333,26640000,26720000,13611,2733
334,26720000,26800000,19657,3998
335,26800000,26880000,19207,3621
336,26880000,26960000,15771,3364
337,26960000,27040000,16470,3081
338,27040000,27120000,22790,4007
339,27120000,27200000,17922,3616
340,27200000,27280000,15659,3129
341,27280000,27360000,17737,3305
342,27360000,27440000,21205,4005
343,27440000,27520000,18301,3590
344,27520000,27600000,15316,3022
345,27600000,27680000,18564,3437
346,27680000,27760000,22902,4107
347,27760000,27840000,16822,3573
348,27840000,27920000,13181,2584
349,27920000,28000000,19803,3775
350,28000000,28080000,22122,4167
351,28080000,28160000,17130,3559
352,28160000,28240000,12600,2364
353,28240000,28320000,21404,3982
354,28320000,28400000,23351,4301
355,28400000,28480000,16250,3483
356,28480000,28560000,12433,2294
357,28560000,28640000,20425,3971
358,28640000,28720000,23255,4222
359,28720000,28800000,15923,3361
360,28800000,28880000,13250,2485
361,28880000,28960000,22485,3999
362,28960000,29040000,20569,3880
363,29040000,29120000,16281,3443
364,29120000,29200000,14057,2733
365,29200000,29280000,20696,3989
366,29280000,29360000,19366,3620
367,29360000,29440000,15753,3364
368,29440000,29520000,15828,3081
369,29520000,29600000,22446,4006
370,29600000,29680000,18552,3617
371,29680000,29760000,15120,3129
372,29760000,29840000,17018,3305
373,29840000,29920000,21344,4006
374,29920000,30000000,18109,3593
375,30000000,30080000,14664,3022
376,30080000,30160000,17942,3437
377,30160000,30240000,23087,4108
378,30240000,30320000,16546,3568
379,30320000,30400000,12764,2584
380,30400000,30480000,19109,3776
381,30480000,30560000,21872,4149
382,30560000,30640000,17308,3556
383,30640000,30720000,12450,2364
384,30720000,30800000,21690,3981
385,30800000,30880000,24287,4307
386,30880000,30960000,16312,3482
387,30960000,31040000,12058,2294
388,31040000,31120000,19613,3970
389,31120000,31200000,22370,4221
390,31200000,31280000,15704,3361
391,31280000,31360000,12443,2485
392,31360000,31440000,22004,4002
393,31440000,31520000,20554,3885
394,31520000,31600000,15802,3443
395,31600000,31680000,13610,2733
396,31680000,31760000,20044,3992
397,31760000,31840000,19384,3621
398,31840000,31920000,15813,3364
399,31920000,32000000,16029,3081
400,32000000,32080000,22974,4001
401,32080000,32160000,18172,3610
402,32160000,32240000,15130,3129
403,32240000,32320000,16700,3305
404,32320000,32400000,20924,4005
405,32400000,32480000,18024,3590
406,32480000,32560000,14591,3022
407,32560000,32640000,17905,3437
408,32640000,32720000,23527,4107
409,32720000,32800000,16497,3573
410,32800000,32880000,12734,2584
411,32880000,32960000,18993,3775
412,32960000,33040000,21825,4155
413,33040000,33120000,17010,3559
414,33120000,33200000,12507,2364
415,33200000,33280000,21520,3982
416,33280000,33360000,24377,4301
417,33360000,33440000,16285,3483
418,33440000,33520000,12073,2294
419,33520000,33600000,19754,3971
420,33600000,33680000,22611,4222
421,33680000,33760000,15885,3361
422,33760000,33840000,12959,2485
423,33840000,33920000,22223,3999
424,33920000,34000000,20312,3880
425,34000000,34080000,16216,3443
426,34080000,34160000,13936,2733
427,34160000,34240000,20534,3989
428,34240000,34320000,19415,3626
429,34320000,34400000,15997,3364
430,34400000,34480000,16444,3081
431,34480000,34560000,22967,4006
432,34560000,34640000,18367,3617
433,34640000,34720000,15463,3129
434,34720000,34800000,17589,3305
435,34800000,34880000,20666,4006
436,34880000,34960000,18180,3593
437,34960000,35040000,14949,3022
438,35040000,35120000,17918,3437
439,35120000,35200000,23305,4120
440,35200000,35280000,16829,3568
441,35280000,35360000,12961,2584
442,35360000,35440000,19499,3776
443,35440000,35520000,21894,4149
444,35520000,35600000,17298,3556
445,35600000,35680000,12548,2364
446,35680000,35760000,21676,3981
447,35760000,35840000,24361,4307
448,35840000,35920000,16464,3482
449,35920000,36000000,12269,2294
450,36000000,36080000,20055,3970
451,36080000,36160000,22586,4215
452,36160000,36240000,16087,3361
453,36240000,36320000,13021,2485
454,36320000,36400000,22659,4002
455,36400000,36480000,20549,3885
456,36480000,36560000,16417,3443
457,36560000,36640000,14095,2733
458,36640000,36720000,19272,3998
459,36720000,36800000,19375,3627
460,36800000,36880000,16023,3364
461,36880000,36960000,16230,3081
462,36960000,37040000,23335,4001
463,37040000,37120000,18216,3610
464,37120000,37200000,15320,3129
465,37200000,37280000,17491,3305
466,37280000,37360000,20723,4005
467,37360000,37440000,18200,3590
468,37440000,37520000,14984,3022
469,37520000,37600000,18608,3437
470,37600000,37680000,23322,4107
471,37680000,37760000,16809,3579
472,37760000,37840000,12960,2584
473,37840000,37920000,19287,3775
474,37920000,38000000,22135,4155
475,38000000,38080000,17210,3559
476,38080000,38160000,12678,2364
477,38160000,38240000,21994,3982
478,38240000,38320000,24558,4301
479,38320000,38400000,16471,3483
480,38400000,38480000,11988,2294
481,38480000,38560000,20370,3971
482,38560000,38640000,23028,4222
483,38640000,38720000,16192,3361
484,38720000,38800000,13004,2485
485,38800000,38880000,22777,4001
486,38880000,38960000,20891,3888
487,38960000,39040000,16410,3443
488,39040000,39120000,13572,2733
489,39120000,39200000,20639,3989
490,39200000,39280000,19812,3620
491,39280000,39360000,15966,3364
492,39360000,39440000,16501,3081
493,39440000,39520000,23014,4012
494,39520000,39600000,18507,3617
495,39600000,39680000,15620,3129
496,39680000,39760000,17226,3305
497,39760000,39840000,21314,4006
498,39840000,39920000,17918,3593
499,39920000,40000000,15086,3022
500,40000000,40080000,18428,3437
501,40080000,40160000,23352,4108
502,40160000,40240000,16710,3568
503,40240000,40320000,13198,2584
504,40320000,40400000,19810,3776
505,40400000,40480000,22139,4149
506,40480000,40560000,17393,3556
507,40560000,40640000,12544,2364
508,40640000,40720000,21481,3981
509,40720000,40800000,24552,4307
510,40800000,40880000,16594,3482
511,40880000,40960000,12567,2294
512,40960000,41040000,20530,3970
513,41040000,41120000,23120,4215
514,41120000,41200000,16300,3361
515,41200000,41280000,13044,2485
516,41280000,41360000,22867,4002
517,41360000,41440000,20954,3885
518,41440000,41520000,16560,3443
519,41520000,41600000,14237,2733
520,41600000,41680000,20332,3992
521,41680000,41760000,19739,3621
522,41760000,41840000,16198,3364
523,41840000,41920000,16028,3081
524,41920000,42000000,23239,4001
525,42000000,42080000,18585,3610
526,42080000,42160000,15670,3129
527,42160000,42240000,17570,3305
528,42240000,42320000,20865,4014
529,42320000,42400000,17831,3593
530,42400000,42480000,15101,3022
531,42480000,42560000,18215,3437
532,42560000,42640000,23023,4107
533,42640000,42720000,16581,3573
534,42720000,42800000,13174,2584
535,42800000,42880000,19599,3775
536,42880000,42960000,22308,4155
537,42960000,43040000,17211,3559
538,43040000,43120000,12619,2364
539,43120000,43200000,21637,3982
540,43200000,43280000,24206,4307
541,43280000,43360000,16542,3483
542,43360000,43440000,12198,2294
543,43440000,43520000,20319,3971
544,43520000,43600000,23074,4222
545,43600000,43680000,16444,3361
546,43680000,43760000,13426,2485
547,43760000,43840000,22610,3999
548,43840000,43920000,20578,3880
549,43920000,44000000,16826,3443
550,44000000,44080000,14542,2733
551,44080000,44160000,20642,3989
552,44160000,44240000,19241,3620
553,44240000,44320000,16544,3364
554,44320000,44400000,16847,3081
555,44400000,44480000,22695,4018
556,44480000,44560000,18399,3617
557,44560000,44640000,15783,3129
558,44640000,44720000,17343,3305
559,44720000,44800000,21133,4006
560,44800000,44880000,18410,3593
561,44880000,44960000,15232,3022
562,44960000,45040000,18514,3437
563,45040000,45120000,22836,4108
564,45120000,45200000,16818,3568
565,45200000,45280000,13187,2584
566,45280000,45360000,19293,3776
567,45360000,45440000,21825,4149
568,45440000,45520000,17347,3556
569,45520000,45600000,12313,2364
570,45600000,45680000,21467,3981
571,45680000,45760000,24460,4307
572,45760000,45840000,16235,3482
573,45840000,45920000,12105,2294
574,45920000,46000000,20215,3970
575,46000000,46080000,22810,4215
576,46080000,46160000,16041,3361
577,46160000,46240000,13085,2485
578,46240000,46320000,22740,4002
579,46320000,46400000,21064,3885
580,46400000,46480000,16303,3443
581,46480000,46560000,13958,2733
582,46560000,46640000,19678,3992
583,46640000,46720000,19175,3627
584,46720000,46800000,15999,3364
585,46800000,46880000,16827,3081
586,46880000,46960000,22926,4001
587,46960000,47040000,18231,3610
588,47040000,47120000,15729,3129
589,47120000,47200000,18106,3305
590,47200000,47280000,21142,4011
591,47280000,47360000,18277,3590
592,47360000,47440000,15093,3022
593,47440000,47520000,18732,3437
594,47520000,47600000,23231,4107
595,47600000,47680000,17049,3573
596,47680000,47760000,13320,2584
597,47760000,47840000,20026,3775
598,47840000,47920000,22319,4155
599,47920000,48000000,17390,3559
600,48000000,48080000,12396,2364
601,48080000,48160000,21467,3982
602,48160000,48240000,23981,4301
603,48240000,48320000,16380,3483
604,48320000,48400000,12244,2294
605,48400000,48480000,20345,3971
606,48480000,48560000,22946,4222
607,48560000,48640000,16088,3361
608,48640000,48720000,13176,2485
609,48720000,48800000,22746,3999
610,48800000,48880000,20702,3880
611,48880000,48960000,16463,3443
612,48960000,49040000,13970,2733
613,49040000,49120000,20072,3989
614,49120000,49200000,19313,3620
615,49200000,49280000,16133,3364
616,49280000,49360000,16680,3081
617,49360000,49440000,22785,4012
618,49440000,49520000,18252,3623
619,49520000,49600000,15628,3129
620,49600000,49680000,17794,3305
621,49680000,49760000,21110,4006
622,49760000,49840000,18119,3593
623,49840000,49920000,15128,3022
624,49920000,50000000,18459,3437
625,50000000,50080000,22681,4108
626,50080000,50160000,16556,3568
627,50160000,50240000,12998,2584
628,50240000,50320000,19545,3776
629,50320000,50400000,21950,4161
630,50400000,50480000,17277,3556
631,50480000,50560000,12827,2364
632,50560000,50640000,22276,3981
633,50640000,50720000,24390,4307
634,50720000,50800000,16645,3482
635,50800000,50880000,12546,2294
636,50880000,50960000,20117,3970
637,50960000,51040000,22234,4215
638,51040000,51120000,16334,3361
639,51120000,51200000,13203,2485
640,51200000,51280000,22375,4002
641,51280000,51360000,19993,3885
642,51360000,51440000,16515,3443
643,51440000,51520000,14573,2733
644,51520000,51600000,20006,3992
645,51600000,51680000,18976,3621
646,51680000,51760000,16421,3364
647,51760000,51840000,16741,3081
648,51840000,51920000,23360,4001
649,51920000,52000000,18304,3610
650,52000000,52080000,15879,3129
651,52080000,52160000,18034,3305
652,52160000,52240000,20549,4005
653,52240000,52320000,18077,3590
654,52320000,52400000,15182,3022
655,52400000,52480000,18803,3437
656,52480000,52560000,23742,4107
657,52560000,52640000,16707,3573
658,52640000,52720000,12891,2584
659,52720000,52800000,18700,3775
660,52800000,52880000,21783,4155
661,52880000,52960000,16532,3559
662,52960000,53040000,12516,2364
663,53040000,53120000,20994,3982
664,53120000,53200000,23801,4301
665,53200000,53280000,16039,3483
666,53280000,53360000,12453,2294
667,53360000,53440000,19855,3971
668,53440000,53520000,22930,4232
669,53520000,53600000,15868,3361
670,53600000,53680000,13107,2485
671,53680000,53760000,21764,3999
672,53760000,53840000,20222,3880
673,53840000,53920000,16172,3443
674,53920000,54000000,13975,2733
675,54000000,54080000,20501,3989
676,54080000,54160000,18800,3620
677,54160000,54240000,15968,3364
678,54240000,54320000,16429,3081
679,54320000,54400000,22125,4006
680,54400000,54480000,18278,3617
681,54480000,54560000,15306,3129
682,54560000,54640000,17012,3305
683,54640000,54720000,20666,4006
684,54720000,54800000,18032,3593
685,54800000,54880000,14721,3022
686,54880000,54960000,17741,3437
687,54960000,55040000,22751,4108
688,55040000,55120000,16566,3568
689,55120000,55200000,12863,2584
690,55200000,55280000,18978,3776
691,55280000,55360000,21165,4149
692,55360000,55440000,16788,3556
693,55440000,55520000,12575,2364
694,55520000,55600000,21042,3981
695,55600000,55680000,23845,4307
696,55680000,55760000,16029,3482
697,55760000,55840000,12261,2294
698,55840000,55920000,19835,3970
699,55920000,56000000,22015,4215
700,56000000,56080000,15810,3361
701,56080000,56160000,13230,2485
702,56160000,56240000,22110,4002
703,56240000,56320000,20518,3885
704,56320000,56400000,16287,3443
705,56400000,56480000,14128,2733
706,56480000,56560000,20144,3992
707,56560000,56640000,19268,3621
708,56640000,56720000,15964,3364
709,56720000,56800000,16524,3081
710,56800000,56880000,22726,4007
711,56880000,56960000,18208,3610
712,56960000,57040000,15384,3129
713,57040000,57120000,17038,3305
714,57120000,57200000,20462,4017
715,57200000,57280000,17482,3590
716,57280000,57360000,14920,3022
717,57360000,57440000,17930,3437
718,57440000,57520000,22208,4119
719,57520000,57600000,16561,3573
720,57600000,57680000,13050,2584
721,57680000,57760000,19088,3775
722,57760000,57840000,21498,4155
723,57840000,57920000,16922,3559
724,57920000,58000000,12775,2364
725,58000000,58080000,21502,3982
726,58080000,58160000,23387,4301
727,58160000,58240000,16196,3483
728,58240000,58320000,12200,2294
729,58320000,58400000,19847,3971
730,58400000,58480000,22492,4222
731,58480000,58560000,15873,3361
732,58560000,58640000,13137,2485
733,58640000,58720000,21935,3999
734,58720000,58800000,20122,3880
735,58800000,58880000,16283,3443
736,58880000,58960000,13488,2733
737,58960000,59040000,20118,3995
738,59040000,59120000,18951,3620
739,59120000,59200000,15726,3364
740,59200000,59280000,15964,3081
741,59280000,59360000,22174,4006
742,59360000,59440000,18411,3617
743,59440000,59520000,14863,3129
744,59520000,59600000,16421,3305
745,59600000,59680000,20861,4006
746,59680000,59760000,17854,3593
747,59760000,59840000,14399,3022
748,59840000,59920000,17428,3437
749,59920000,60000000,22439,4108
750,60000000,60080000,16439,3568
751,60080000,60160000,12639,2584
752,60160000,60240000,18880,3776
753,60240000,60320000,21011,4149
754,60320000,60400000,17020,3556
755,60400000,60480000,12414,2364
756,60480000,60560000,21190,3981
757,60560000,60640000,23531,4307
758,60640000,60720000,16308,3482
759,60720000,60800000,12347,2294
760,60800000,60880000,20012,3970
761,60880000,60960000,22444,4215
762,60960000,61040000,16017,3361
763,61040000,61120000,12932,2485
764,61120000,61200000,22165,4002
765,61200000,61280000,20544,3891
766,61280000,61360000,16183,3443
767,61360000,61440000,13902,2733
768,61440000,61520000,20052,3992
769,61520000,61600000,18856,3621
770,61600000,61680000,16008,3364
771,61680000,61760000,15801,3081
772,61760000,61840000,23033,4001
773,61840000,61920000,18073,3610
774,61920000,62000000,15637,3129
775,62000000,62080000,17279,3305
776,62080000,62160000,20078,4005
777,62160000,62240000,17533,3590
778,62240000,62320000,14932,3022
779,62320000,62400000,17894,3437
780,62400000,62480000,22885,4107
781,62480000,62560000,16408,3573
782,62560000,62640000,13025,2584
783,62640000,62720000,18924,3775
784,62720000,62800000,21679,4155
785,62800000,62880000,16975,3559
786,62880000,62960000,12660,2364
787,62960000,63040000,21368,3982
788,63040000,63120000,23636,4301
789,63120000,63200000,16469,3483
790,63200000,63280000,12563,2294
791,63280000,63360000,20016,3971
792,63360000,63440000,22380,4222
793,63440000,63520000,16218,3361
794,63520000,63600000,13304,2485
795,63600000,63680000,22822,3999
796,63680000,63760000,20650,3880
797,63760000,63840000,16134,3443
798,63840000,63920000,13892,2733
799,63920000,64000000,20358,3989
800,64000000,64080000,18926,3620
801,64080000,64160000,15838,3364
802,64160000,64240000,16253,3081
803,64240000,64320000,22424,4006
804,64320000,64400000,18106,3617
805,64400000,64480000,15427,3129
806,64480000,64560000,17051,3305
807,64560000,64640000,20270,4015
808,64640000,64720000,17915,3596
809,64720000,64800000,14970,3022
810,64800000,64880000,18069,3437
811,64880000,64960000,23158,4108
812,64960000,65040000,16711,3568
813,65040000,65120000,12804,2584
814,65120000,65200000,18902,3776
815,65200000,65280000,21842,4149
816,65280000,65360000,16909,3556
817,65360000,65440000,12641,2364
818,65440000,65520000,21396,3981
819,65520000,65600000,24126,4313
820,65600000,65680000,16209,3482
821,65680000,65760000,12245,2294
822,65760000,65840000,20480,3970
823,65840000,65920000,22874,4215
824,65920000,66000000,15992,3361
825,66000000,66080000,13149,2485
826,66080000,66160000,22413,4002
827,66160000,66240000,20571,3885
828,66240000,66320000,16156,3443
829,66320000,66400000,13095,2733
830,66400000,66480000,19503,3992
831,66480000,66560000,18826,3621
832,66560000,66640000,15510,3364
833,66640000,66720000,15916,3081
834,66720000,66800000,22302,4001
835,66800000,66880000,18003,3610
836,66880000,66960000,15418,3129
837,66960000,67040000,17139,3305
838,67040000,67120000,20262,4005
839,67120000,67200000,17781,3590
840,67200000,67280000,14985,3022
841,67280000,67360000,18147,3437
842,67360000,67440000,22980,4107
843,67440000,67520000,16805,3579
844,67520000,67600000,13376,2584
845,67600000,67680000,19597,3775
846,67680000,67760000,21473,4155
847,67760000,67840000,17081,3559
848,67840000,67920000,13003,2364
849,67920000,68000000,21376,3982
850,68000000,68080000,23589,4301
851,68080000,68160000,16314,3483
852,68160000,68240000,12463,2294
853,68240000,68320000,20203,3971
854,68320000,68400000,22655,4222
855,68400000,68480000,15939,3361
856,68480000,68560000,13225,2485
857,68560000,68640000,22335,3999
858,68640000,68720000,20438,3880
859,68720000,68800000,16472,3443
860,68800000,68880000,14153,2733
861,68880000,68960000,20151,3989
862,68960000,69040000,18659,3620
863,69040000,69120000,15947,3364
864,69120000,69200000,16175,3081
865,69200000,69280000,22908,4012
866,69280000,69360000,18450,3617
867,69360000,69440000,15311,3129
868,69440000,69520000,17412,3305
869,69520000,69600000,21204,4012
870,69600000,69680000,17652,3593
871,69680000,69760000,15163,3022
872,69760000,69840000,18450,3437
873,69840000,69920000,22569,4108
